Sujeto;Canal;Coeficiente;Mediana;RMS;Curtosis;Norma;Entropia;Condicion
Subject33;EEG C3;cD3;0.365821;2.663722;36.714187;18.835356;2.712840;1
Subject33;EEG C3;cD2;33.194130;175.709546;15.277921;1242.454112;3.002240;1
Subject33;EEG C3;cD1;0.000000;15036.221861;2.968762;106322.144414;2.760360;1
Subject33;EEG C4;cA8;0.000000;0.000177;41.021760;0.001255;2.006397;1
Subject33;EEG C4;cD8;0.000000;0.000111;13.934021;0.000786;2.604339;1
Subject33;EEG C4;cD7;0.000000;0.000259;8.107680;0.001830;2.338071;1
Subject33;EEG C4;cD6;0.000362;0.001662;0.544929;0.011756;2.952754;1
Subject33;EEG C4;cD5;0.001264;0.005603;1.144381;0.039617;3.014712;1
Subject33;EEG C4;cD4;0.048428;0.089494;8.368866;0.632820;3.474314;1
Subject33;EEG C4;cD3;0.262056;1.982294;36.694424;14.016934;2.667398;1
Subject33;EEG C4;cD2;67.378917;172.771420;16.425065;1221.678427;3.090182;1
Subject33;EEG C4;cD1;0.000000;14136.921150;3.071801;99963.128104;2.751404;1
Subject33;EEG T5;cA8;0.000029;0.000288;41.205585;0.002038;2.075627;1
Subject33;EEG T5;cD8;0.000035;0.000162;2.353994;0.001148;2.975368;1
Subject33;EEG T5;cD7;0.000000;0.000574;3.087518;0.004059;2.401635;1
Subject33;EEG T5;cD6;0.000873;0.003951;4.233810;0.027937;3.002768;1
Subject33;EEG T5;cD5;0.010037;0.018924;0.024307;0.133816;3.317121;1
Subject33;EEG T5;cD4;0.103152;0.168077;-0.119130;1.188483;3.583996;1
Subject33;EEG T5;cD3;0.454698;3.625625;40.172325;25.637037;2.638157;1
Subject33;EEG T5;cD2;29.843028;208.943828;36.640265;1477.455975;2.726083;1
Subject33;EEG T5;cD1;4016.744498;20536.526934;3.747938;145215.174572;2.849371;1
Subject33;EEG T6;cA8;0.000000;0.000247;37.370454;0.001750;1.860545;1
Subject33;EEG T6;cD8;0.000000;0.000164;8.054900;0.001161;2.687949;1
Subject33;EEG T6;cD7;0.000000;0.000406;11.424336;0.002873;2.263420;1
Subject33;EEG T6;cD6;0.000635;0.002957;2.329112;0.020912;2.977897;1
Subject33;EEG T6;cD5;0.001400;0.006046;6.574946;0.042749;3.231449;1
Subject33;EEG T6;cD4;0.014116;0.067845;7.750202;0.479736;3.049257;1
Subject33;EEG T6;cD3;0.412616;2.748781;38.391512;19.436816;2.916631;1
Subject33;EEG T6;cD2;36.739066;188.124106;14.080878;1330.238312;3.057698;1
Subject33;EEG T6;cD1;0.000000;17321.145627;5.140887;122478.995306;2.643420;1
Subject33;EEG P3;cA8;0.000027;0.000255;40.226860;0.001803;2.164617;1
Subject33;EEG P3;cD8;0.000000;0.000105;10.292927;0.000744;2.519128;1
Subject33;EEG P3;cD7;0.000000;0.000385;2.386364;0.002722;2.596394;1
Subject33;EEG P3;cD6;0.000677;0.002936;4.356750;0.020761;3.145409;1
Subject33;EEG P3;cD5;0.004589;0.008087;0.190574;0.057185;3.440615;1
Subject33;EEG P3;cD4;0.021604;0.088286;6.249801;0.624275;3.304681;1
Subject33;EEG P3;cD3;0.459787;3.112317;35.493282;22.007405;2.829999;1
Subject33;EEG P3;cD2;54.328394;196.184938;18.219215;1387.237003;2.994009;1
Subject33;EEG P3;cD1;1660.917672;17177.454350;5.514641;121462.944545;2.775939;1
Subject33;EEG P4;cA8;0.000000;0.000144;39.568125;0.001019;2.034710;1
Subject33;EEG P4;cD8;0.000000;0.000095;9.588336;0.000669;2.506625;1
Subject33;EEG P4;cD7;0.000000;0.000299;6.826326;0.002111;2.425135;1
Subject33;EEG P4;cD6;0.000519;0.002216;3.073588;0.015669;3.164664;1
Subject33;EEG P4;cD5;0.001167;0.004869;6.811415;0.034429;3.261833;1
Subject33;EEG P4;cD4;0.011981;0.057581;7.247039;0.407162;3.046637;1
Subject33;EEG P4;cD3;0.345729;2.299030;34.922748;16.256600;2.835805;1
Subject33;EEG P4;cD2;33.797486;182.569003;23.440505;1290.957798;3.023155;1
Subject33;EEG P4;cD1;0.000000;14241.189201;3.765520;100700.414560;2.675818;1
Subject33;EEG O1;cA8;0.000000;0.000214;38.033447;0.001514;2.094640;1
Subject33;EEG O1;cD8;0.000024;0.000133;5.572603;0.000937;2.701708;1
Subject33;EEG O1;cD7;0.000000;0.000409;5.272791;0.002895;2.611826;1
Subject33;EEG O1;cD6;0.001259;0.002371;0.112420;0.016766;3.321627;1
Subject33;EEG O1;cD5;0.000786;0.004026;7.318541;0.028471;2.972506;1
Subject33;EEG O1;cD4;0.010609;0.054489;7.916569;0.385297;2.954246;1
Subject33;EEG O1;cD3;0.489425;2.167759;35.122954;15.328369;2.857586;1
Subject33;EEG O1;cD2;28.902078;162.006397;22.549320;1145.558221;2.999927;1
Subject33;EEG O1;cD1;1379.644047;14321.741894;3.689075;101270.008119;2.779747;1
Subject33;EEG O2;cA8;0.000024;0.000237;41.671569;0.001675;2.118337;1
Subject33;EEG O2;cD8;0.000000;0.000133;8.658403;0.000944;2.677538;1
Subject33;EEG O2;cD7;0.000000;0.000406;5.601347;0.002870;2.463250;1
Subject33;EEG O2;cD6;0.000588;0.002579;0.265671;0.018239;3.030974;1
Subject33;EEG O2;cD5;0.001050;0.004952;6.287164;0.035016;3.023138;1
Subject33;EEG O2;cD4;0.010719;0.055760;8.466990;0.394284;2.902312;1
Subject33;EEG O2;cD3;0.399335;2.626522;36.900899;18.572315;2.904853;1
Subject33;EEG O2;cD2;33.688307;181.354519;15.942229;1282.370098;2.991913;1
Subject33;EEG O2;cD1;0.000000;15191.720518;2.281350;107421.685960;2.717981;1
Subject33;EEG Fz;cA8;0.000000;0.000211;40.887114;0.001489;1.921407;1
Subject33;EEG Fz;cD8;0.000021;0.000117;5.787615;0.000828;2.706706;1
Subject33;EEG Fz;cD7;0.000000;0.000186;9.915067;0.001316;2.024370;1
Subject33;EEG Fz;cD6;0.000000;0.001213;3.370727;0.008574;2.564413;1
Subject33;EEG Fz;cD5;0.005460;0.009866;2.446754;0.069761;3.425223;1
Subject33;EEG Fz;cD4;0.055636;0.103413;0.627061;0.731243;3.362320;1
Subject33;EEG Fz;cD3;0.393497;2.976565;40.017374;21.047495;2.720933;1
Subject33;EEG Fz;cD2;38.752478;215.555760;26.483676;1524.209397;3.021925;1
Subject33;EEG Fz;cD1;0.000000;15090.128922;1.411901;106703.324900;2.764129;1
Subject33;EEG Cz;cA8;0.000019;0.000184;41.601527;0.001299;2.138951;1
Subject33;EEG Cz;cD8;0.000000;0.000105;10.018856;0.000739;2.697903;1
Subject33;EEG Cz;cD7;0.000000;0.000246;15.013182;0.001741;2.227157;1
Subject33;EEG Cz;cD6;0.000336;0.001514;1.514297;0.010704;3.037027;1
Subject33;EEG Cz;cD5;0.005098;0.008969;-0.948741;0.063422;3.414725;1
Subject33;EEG Cz;cD4;0.050146;0.090332;0.271344;0.638747;3.411779;1
Subject33;EEG Cz;cD3;0.255570;2.069016;40.568762;14.630155;2.571416;1
Subject33;EEG Cz;cD2;27.749458;147.202964;15.647828;1040.882137;3.006015;1
Subject33;EEG Cz;cD1;0.000000;12832.697949;1.107391;90740.877410;2.680040;1
Subject33;EEG Pz;cA8;0.000018;0.000171;40.298786;0.001210;2.159176;1
Subject33;EEG Pz;cD8;0.000000;0.000104;11.373559;0.000739;2.567439;1
Subject33;EEG Pz;cD7;0.000000;0.000363;4.462618;0.002567;2.667888;1
Subject33;EEG Pz;cD6;0.000577;0.002473;4.033780;0.017487;3.150748;1
Subject33;EEG Pz;cD5;0.003056;0.006155;2.314516;0.043519;3.261328;1
Subject33;EEG Pz;cD4;0.016003;0.067554;4.579051;0.477682;3.204861;1
Subject33;EEG Pz;cD3;0.378302;2.501946;35.897080;17.691431;2.897416;1
Subject33;EEG Pz;cD2;31.324169;175.023354;20.542113;1237.602007;2.962072;1
Subject33;EEG Pz;cD1;0.000000;15369.437603;3.614660;108678.335524;2.698384;1
Subject33;EEG A2-A1;cA8;0.000021;0.000181;40.230500;0.001277;2.305493;1
Subject33;EEG A2-A1;cD8;0.000000;0.000090;14.371681;0.000637;2.436312;1
Subject33;EEG A2-A1;cD7;0.000000;0.000247;18.920823;0.001744;1.821644;1
Subject33;EEG A2-A1;cD6;0.000000;0.001516;7.606303;0.010719;2.371659;1
Subject33;EEG A2-A1;cD5;0.003866;0.016246;3.802023;0.114878;3.193618;1
Subject33;EEG A2-A1;cD4;0.079921;0.147692;1.135557;1.044342;3.374984;1
Subject33;EEG A2-A1;cD3;0.534112;4.128243;39.377993;29.191085;2.660169;1
Subject33;EEG A2-A1;cD2;43.662729;240.184702;16.177181;1698.362318;2.973048;1
Subject33;EEG A2-A1;cD1;3456.179715;17079.263808;2.272132;120768.632561;2.841941;1
Subject34;EEG Fp1;cA8;0.000003;0.000027;31.183294;0.000192;2.396201;1
Subject34;EEG Fp1;cD8;0.000000;0.000045;14.518757;0.000316;2.539762;1
Subject34;EEG Fp1;cD7;0.000085;0.000386;1.826642;0.002727;3.002430;1
Subject34;EEG Fp1;cD6;0.002192;0.003551;-1.085147;0.025111;3.567861;1
Subject34;EEG Fp1;cD5;0.003917;0.007601;3.296707;0.053748;3.324937;1
Subject34;EEG Fp1;cD4;0.012319;0.051885;4.705488;0.366883;3.182863;1
Subject34;EEG Fp1;cD3;0.192897;1.214179;19.318074;8.585542;2.883855;1
Subject34;EEG Fp1;cD2;17.912794;66.037530;27.370991;466.955855;3.030312;1
Subject34;EEG Fp1;cD1;1191.822635;5980.527504;5.298022;42288.715535;2.884448;1
Subject34;EEG Fp2;cA8;0.000007;0.000056;35.359701;0.000394;2.365225;1
Subject34;EEG Fp2;cD8;0.000014;0.000074;3.339711;0.000520;2.761305;1
Subject34;EEG Fp2;cD7;0.000132;0.000565;0.223631;0.003995;3.082220;1
Subject34;EEG Fp2;cD6;0.001829;0.003424;3.159759;0.024214;3.383354;1
Subject34;EEG Fp2;cD5;0.001809;0.007038;0.929240;0.049764;3.290686;1
Subject34;EEG Fp2;cD4;0.017829;0.052001;7.085606;0.367705;3.196827;1
Subject34;EEG Fp2;cD3;0.150372;1.044622;28.514089;7.386594;2.609322;1
Subject34;EEG Fp2;cD2;12.035597;67.248729;29.590994;475.520325;3.057354;1
Subject34;EEG Fp2;cD1;1303.693734;6211.385825;4.180784;43921.130377;2.999326;1
Subject34;EEG F3;cA8;0.000000;0.000105;38.231867;0.000743;2.207950;1
Subject34;EEG F3;cD8;0.000025;0.000092;0.566803;0.000651;3.393710;1
Subject34;EEG F3;cD7;0.000083;0.000336;0.455866;0.002372;3.165041;1
Subject34;EEG F3;cD6;0.000235;0.001022;1.621014;0.007228;3.064830;1
Subject34;EEG F3;cD5;0.001114;0.004641;3.538817;0.032816;3.215637;1
Subject34;EEG F3;cD4;0.012118;0.027593;7.279658;0.195113;3.116403;1
Subject34;EEG F3;cD3;0.172910;1.260939;36.442125;8.916186;2.693445;1
Subject34;EEG F3;cD2;14.363017;76.623702;21.241622;541.811392;2.979244;1
Subject34;EEG F3;cD1;1478.281178;7470.806599;8.096553;52826.580072;2.871804;1
Subject34;EEG F4;cA8;0.000013;0.000114;37.885621;0.000806;2.312537;1
Subject34;EEG F4;cD8;0.000015;0.000072;3.174994;0.000512;2.937764;1
Subject34;EEG F4;cD7;0.000093;0.000388;0.667627;0.002744;3.114097;1
Subject34;EEG F4;cD6;0.000440;0.001827;0.726754;0.012919;3.136457;1
Subject34;EEG F4;cD5;0.001170;0.005064;1.950616;0.035811;3.109205;1
Subject34;EEG F4;cD4;0.014507;0.039094;2.880973;0.276433;3.251404;1
Subject34;EEG F4;cD3;0.212535;1.532908;35.012551;10.839297;2.697045;1
Subject34;EEG F4;cD2;13.705574;83.749916;30.490672;592.201335;2.802925;1
Subject34;EEG F4;cD1;1662.466438;8434.457569;4.034842;59640.621430;2.824655;1
Subject34;EEG F7;cA8;0.000006;0.000091;37.028637;0.000645;2.372694;1
Subject34;EEG F7;cD8;0.000028;0.000140;5.848054;0.000990;2.908753;1
Subject34;EEG F7;cD7;0.000000;0.000597;3.426004;0.004223;2.653303;1
Subject34;EEG F7;cD6;0.001179;0.004624;-0.529637;0.032694;3.204107;1
Subject34;EEG F7;cD5;0.002314;0.009908;3.254102;0.070060;3.172914;1
Subject34;EEG F7;cD4;0.024423;0.048508;4.046934;0.343004;3.301782;1
Subject34;EEG F7;cD3;0.257258;2.045488;40.708178;14.463786;2.599539;1
Subject34;EEG F7;cD2;13.779408;90.378629;33.570432;639.073418;2.717882;1
Subject34;EEG F7;cD1;2265.281428;11448.078819;7.213523;80950.141646;2.896887;1
Subject34;EEG F8;cA8;0.000002;0.000019;36.799565;0.000136;2.306675;1
Subject34;EEG F8;cD8;0.000000;0.000018;10.765602;0.000127;2.455730;1
Subject34;EEG F8;cD7;0.000109;0.000202;0.506241;0.001430;3.373715;1
Subject34;EEG F8;cD6;0.001020;0.001812;0.515403;0.012813;3.433148;1
Subject34;EEG F8;cD5;0.004328;0.008206;1.124693;0.058022;3.327417;1
Subject34;EEG F8;cD4;0.028824;0.053578;1.808233;0.378852;3.379291;1
Subject34;EEG F8;cD3;0.194214;1.292068;28.855335;9.136299;2.836204;1
Subject34;EEG F8;cD2;24.870883;94.115840;35.214070;665.499484;3.076184;1
Subject34;EEG F8;cD1;0.000000;4254.125106;1.109220;30081.207103;2.918763;1
Subject34;EEG T3;cA8;0.000031;0.000242;38.357405;0.001709;2.537514;1
Subject34;EEG T3;cD8;0.000029;0.000130;2.367082;0.000921;3.071090;1
Subject34;EEG T3;cD7;0.000109;0.000460;0.512249;0.003250;3.120655;1
Subject34;EEG T3;cD6;0.001179;0.002299;4.057489;0.016259;3.360983;1
Subject34;EEG T3;cD5;0.000000;0.001588;32.456778;0.011226;1.639753;1
Subject34;EEG T3;cD4;0.000000;0.021521;9.970486;0.152175;2.553260;1
Subject34;EEG T3;cD3;0.175162;1.336518;41.875191;9.450609;2.764403;1
Subject34;EEG T3;cD2;14.746385;85.605276;27.404326;605.320712;2.870738;1
Subject34;EEG T3;cD1;1767.820425;8272.946288;2.865874;58498.564204;2.946548;1
Subject34;EEG T4;cA8;0.000000;0.000155;33.322706;0.001096;1.980573;1
Subject34;EEG T4;cD8;0.000000;0.000094;4.778133;0.000666;2.718462;1
Subject34;EEG T4;cD7;0.000000;0.000358;5.003590;0.002534;2.572681;1
Subject34;EEG T4;cD6;0.002481;0.004185;0.511483;0.029594;3.538305;1
Subject34;EEG T4;cD5;0.000000;0.004914;9.236442;0.034747;2.533190;1
Subject34;EEG T4;cD4;0.019822;0.055469;7.517096;0.392224;3.239066;1
Subject34;EEG T4;cD3;0.240165;1.776244;37.308514;12.559939;2.702328;1
Subject34;EEG T4;cD2;0.000000;79.696983;31.184086;563.542774;2.588302;1
Subject34;EEG T4;cD1;0.000000;10520.905422;6.606962;74394.035682;2.673488;1
Subject34;EEG C3;cA8;0.000020;0.000157;37.867591;0.001108;2.513470;1
Subject34;EEG C3;cD8;0.000021;0.000094;1.530960;0.000666;3.094017;1
Subject34;EEG C3;cD7;0.000073;0.000313;0.466441;0.002214;3.058759;1
Subject34;EEG C3;cD6;0.000927;0.001791;1.978480;0.012661;3.292302;1
Subject34;EEG C3;cD5;0.000000;0.002808;13.451109;0.019854;2.411355;1
Subject34;EEG C3;cD4;0.016824;0.035985;11.605566;0.254450;3.255561;1
Subject34;EEG C3;cD3;0.193634;1.275932;27.103668;9.022200;2.756534;1
Subject34;EEG C3;cD2;14.431946;80.275875;26.268817;567.636153;2.954206;1
Subject34;EEG C3;cD1;1553.068801;7605.281345;2.647170;53777.460118;2.873234;1
Subject34;EEG C4;cA8;0.000022;0.000178;38.743709;0.001257;2.456017;1
Subject34;EEG C4;cD8;0.000019;0.000086;1.477038;0.000607;2.954937;1
Subject34;EEG C4;cD7;0.000034;0.000341;2.235471;0.002414;2.815841;1
Subject34;EEG C4;cD6;0.001799;0.003088;0.638382;0.021835;3.513968;1
Subject34;EEG C4;cD5;0.000000;0.002608;7.073934;0.018438;2.525830;1
Subject34;EEG C4;cD4;0.005535;0.023209;3.988170;0.164115;3.204199;1
Subject34;EEG C4;cD3;0.140628;1.022048;37.023296;7.226973;2.722733;1
Subject34;EEG C4;cD2;10.564306;65.071324;32.987029;460.123743;2.833712;1
Subject34;EEG C4;cD1;1428.084274;7120.400119;7.313623;50348.832087;2.932887;1
Subject34;EEG T5;cA8;0.000028;0.000230;40.035644;0.001625;2.510241;1
Subject34;EEG T5;cD8;0.000031;0.000150;3.651619;0.001063;2.972408;1
Subject34;EEG T5;cD7;0.000000;0.000412;1.231183;0.002913;2.782136;1
Subject34;EEG T5;cD6;0.000506;0.001905;0.258274;0.013469;3.345792;1
Subject34;EEG T5;cD5;0.000000;0.002400;14.718649;0.016967;2.135393;1
Subject34;EEG T5;cD4;0.007318;0.038738;11.440011;0.273918;2.872562;1
Subject34;EEG T5;cD3;0.199081;1.447418;36.933910;10.234793;2.730019;1
Subject34;EEG T5;cD2;5.573558;73.621619;32.389717;520.583463;2.660218;1
Subject34;EEG T5;cD1;1646.268499;8651.920202;4.569195;61178.314454;2.804433;1
Subject34;EEG T6;cA8;0.000000;0.000146;38.843659;0.001032;1.902386;1
Subject34;EEG T6;cD8;0.000021;0.000112;7.634244;0.000789;2.769756;1
Subject34;EEG T6;cD7;0.000097;0.000463;2.919441;0.003271;2.905358;1
Subject34;EEG T6;cD6;0.000280;0.001502;6.251624;0.010622;2.778995;1
Subject34;EEG T6;cD5;0.000954;0.004782;8.561015;0.033814;2.902812;1
Subject34;EEG T6;cD4;0.012206;0.053009;11.207486;0.374831;3.256129;1
Subject34;EEG T6;cD3;0.167910;1.061689;23.957004;7.507274;2.791456;1
Subject34;EEG T6;cD2;24.578940;69.105735;32.537659;488.651340;3.053507;1
Subject34;EEG T6;cD1;1336.015262;6767.678905;4.516990;47854.716468;2.875820;1
Subject34;EEG P3;cA8;0.000006;0.000089;33.667965;0.000631;2.350228;1
Subject34;EEG P3;cD8;0.000017;0.000076;0.647171;0.000540;3.032308;1
Subject34;EEG P3;cD7;0.000030;0.000287;2.859453;0.002031;2.885504;1
Subject34;EEG P3;cD6;0.000700;0.002649;0.712109;0.018729;3.347214;1
Subject34;EEG P3;cD5;0.000000;0.002021;5.306601;0.014288;2.539159;1
Subject34;EEG P3;cD4;0.006589;0.031228;8.936460;0.220818;3.090896;1
Subject34;EEG P3;cD3;0.180077;1.064439;18.667401;7.526721;2.990209;1
Subject34;EEG P3;cD2;14.070883;75.852370;27.031296;536.357250;3.038373;1
Subject34;EEG P3;cD1;1315.924889;6141.296124;1.184509;43425.521346;2.935536;1
Subject34;EEG P4;cA8;0.000000;0.000075;37.767362;0.000527;2.217774;1
Subject34;EEG P4;cD8;0.000000;0.000052;4.333407;0.000369;2.670136;1
Subject34;EEG P4;cD7;0.000055;0.000269;2.425359;0.001901;2.854149;1
Subject34;EEG P4;cD6;0.001704;0.002787;0.273615;0.019709;3.599560;1
Subject34;EEG P4;cD5;0.000891;0.003909;2.223018;0.027643;3.084063;1
Subject34;EEG P4;cD4;0.017252;0.035754;7.432943;0.252819;3.283373;1
Subject34;EEG P4;cD3;0.170514;1.029601;18.477961;7.280380;2.915075;1
Subject34;EEG P4;cD2;29.457906;75.189825;27.339366;531.672353;3.162602;1
Subject34;EEG P4;cD1;1218.700576;5760.213768;4.752326;40730.862165;2.970153;1
Subject34;EEG O1;cA8;0.000006;0.000053;35.845629;0.000372;2.329374;1
Subject34;EEG O1;cD8;0.000000;0.000043;3.582869;0.000301;2.595540;1
Subject34;EEG O1;cD7;0.000058;0.000246;0.442127;0.001741;3.096459;1
Subject34;EEG O1;cD6;0.001477;0.002603;1.575416;0.018403;3.493897;1
Subject34;EEG O1;cD5;0.000534;0.002166;3.016136;0.015319;3.244132;1
Subject34;EEG O1;cD4;0.014007;0.027927;4.877212;0.197474;3.349002;1
Subject34;EEG O1;cD3;0.129002;0.728146;21.610121;5.148770;2.950318;1
Subject34;EEG O1;cD2;13.252203;37.936963;33.675006;268.254838;3.094855;1
Subject34;EEG O1;cD1;735.916845;3456.459701;2.570358;24440.860933;2.988525;1
Subject34;EEG O2;cA8;0.000015;0.000119;35.559518;0.000842;2.465135;1
Subject34;EEG O2;cD8;0.000008;0.000087;4.478511;0.000617;2.757433;1
Subject34;EEG O2;cD7;0.000065;0.000306;1.393547;0.002166;2.904655;1
Subject34;EEG O2;cD6;0.001695;0.003200;3.843975;0.022630;3.367808;1
Subject34;EEG O2;cD5;0.001442;0.003651;0.618585;0.025817;3.309031;1
Subject34;EEG O2;cD4;0.017101;0.029146;1.390169;0.206096;3.531600;1
Subject34;EEG O2;cD3;0.069602;0.354764;10.320085;2.508558;3.097289;1
Subject34;EEG O2;cD2;4.890064;21.708068;38.473978;153.499219;2.899108;1
Subject34;EEG O2;cD1;445.218368;2753.883449;15.225050;19472.896614;2.729390;1
Subject34;EEG Fz;cA8;0.000000;0.000056;35.027567;0.000395;2.364699;1
Subject34;EEG Fz;cD8;0.000005;0.000045;3.151569;0.000320;2.822875;1
Subject34;EEG Fz;cD7;0.000156;0.000295;1.078480;0.002084;3.339089;1
Subject34;EEG Fz;cD6;0.000885;0.001494;-0.884261;0.010561;3.509135;1
Subject34;EEG Fz;cD5;0.000808;0.003864;6.214118;0.027320;3.023614;1
Subject34;EEG Fz;cD4;0.006005;0.027820;7.812566;0.196717;3.061528;1
Subject34;EEG Fz;cD3;0.149378;1.154180;39.419922;8.161283;2.626796;1
Subject34;EEG Fz;cD2;13.103093;69.359811;22.347120;490.447926;3.017279;1
Subject34;EEG Fz;cD1;625.066364;5785.832524;1.732270;40912.014128;2.918162;1
Subject34;EEG Cz;cA8;0.000015;0.000117;37.852933;0.000829;2.459854;1
Subject34;EEG Cz;cD8;0.000021;0.000095;4.015864;0.000671;3.043030;1
Subject34;EEG Cz;cD7;0.000075;0.000324;0.095130;0.002291;3.061336;1
Subject34;EEG Cz;cD6;0.001213;0.002148;1.109957;0.015188;3.453242;1
Subject34;EEG Cz;cD5;0.003111;0.005613;0.246605;0.039693;3.423264;1
Subject34;EEG Cz;cD4;0.019375;0.037294;6.047236;0.263709;3.377044;1
Subject34;EEG Cz;cD3;0.168047;1.196560;33.900818;8.460958;2.699926;1
Subject34;EEG Cz;cD2;12.155274;71.313240;29.470822;504.260756;2.913914;1
Subject34;EEG Cz;cD1;1504.107518;7045.262735;2.882414;49817.530553;2.968871;1
Subject34;EEG Pz;cA8;0.000015;0.000103;36.341336;0.000728;2.723829;1
Subject34;EEG Pz;cD8;0.000010;0.000050;4.109703;0.000357;2.859397;1
Subject34;EEG Pz;cD7;0.000053;0.000248;1.360590;0.001751;2.898897;1
Subject34;EEG Pz;cD6;0.001843;0.002469;0.004078;0.017456;3.498839;1
Subject34;EEG Pz;cD5;0.001869;0.003666;4.596758;0.025919;3.349724;1
Subject34;EEG Pz;cD4;0.018355;0.034019;2.523337;0.240550;3.411306;1
Subject34;EEG Pz;cD3;0.166800;1.015430;21.183596;7.180171;2.880637;1
Subject34;EEG Pz;cD2;13.990524;70.203998;22.109533;496.417227;3.177945;1
Subject34;EEG Pz;cD1;1098.570386;5183.110499;1.607588;36650.125817;2.934759;1
Subject34;EEG A2-A1;cA8;0.000000;0.000160;37.726378;0.001131;1.975457;1
Subject34;EEG A2-A1;cD8;0.000000;0.000144;8.535452;0.001017;2.492923;1
Subject34;EEG A2-A1;cD7;0.000000;0.000696;3.406467;0.004924;2.584743;1
Subject34;EEG A2-A1;cD6;0.003321;0.008592;0.536624;0.060753;3.283272;1
Subject34;EEG A2-A1;cD5;0.000000;0.012870;6.673121;0.091002;2.327595;1
Subject34;EEG A2-A1;cD4;0.039298;0.109345;4.451833;0.773184;3.221086;1
Subject34;EEG A2-A1;cD3;0.440671;2.997210;28.729659;21.193472;2.748334;1
Subject34;EEG A2-A1;cD2;19.946797;136.077510;34.048929;962.213300;2.648798;1
Subject34;EEG A2-A1;cD1;3516.804036;16577.544274;2.184866;117220.939719;2.963471;1
Subject35;EEG Fp1;cA8;0.000004;0.000034;34.143575;0.000239;2.466275;1
Subject35;EEG Fp1;cD8;0.000000;0.000032;6.581148;0.000224;2.523515;1
Subject35;EEG Fp1;cD7;0.000109;0.000442;1.682357;0.003129;3.248469;1
Subject35;EEG Fp1;cD6;0.000429;0.001667;0.016098;0.011787;3.259299;1
Subject35;EEG Fp1;cD5;0.002186;0.009414;2.824898;0.066571;3.161695;1
Subject35;EEG Fp1;cD4;0.044219;0.080994;1.743693;0.572712;3.405937;1
Subject35;EEG Fp1;cD3;0.101475;0.599130;16.478689;4.236490;2.916759;1
Subject35;EEG Fp1;cD2;13.498949;34.481822;16.840937;243.823304;3.124605;1
Subject35;EEG Fp1;cD1;354.427663;1577.899854;0.863764;11157.436866;3.015822;1
Subject35;EEG Fp2;cA8;0.000000;0.000085;37.528641;0.000598;2.244311;1
Subject35;EEG Fp2;cD8;0.000000;0.000140;7.805658;0.000987;2.611782;1
Subject35;EEG Fp2;cD7;0.000486;0.000898;0.781309;0.006353;3.372438;1
Subject35;EEG Fp2;cD6;0.000218;0.001219;5.569423;0.008621;2.713718;1
Subject35;EEG Fp2;cD5;0.001583;0.008207;6.797255;0.058029;2.868803;1
Subject35;EEG Fp2;cD4;0.018100;0.072896;1.264066;0.515456;3.216421;1
Subject35;EEG Fp2;cD3;0.117819;0.709070;19.887742;5.013884;2.873371;1
Subject35;EEG Fp2;cD2;11.473790;38.687077;14.703013;273.558947;3.103208;1
Subject35;EEG Fp2;cD1;417.085578;1849.340711;3.467317;13076.813577;3.065310;1
Subject35;EEG F3;cA8;0.000015;0.000116;33.418032;0.000824;2.459178;1
Subject35;EEG F3;cD8;0.000000;0.000092;6.425981;0.000653;2.581499;1
Subject35;EEG F3;cD7;0.000381;0.000711;0.746262;0.005030;3.347425;1
Subject35;EEG F3;cD6;0.000346;0.001592;2.269660;0.011255;2.958818;1
Subject35;EEG F3;cD5;0.005243;0.010120;1.830188;0.071559;3.339863;1
Subject35;EEG F3;cD4;0.026534;0.067079;-0.109947;0.474317;3.282540;1
Subject35;EEG F3;cD3;0.122803;0.744352;17.370693;5.263364;2.869123;1
Subject35;EEG F3;cD2;10.340217;54.106118;27.666302;382.588028;3.149625;1
Subject35;EEG F3;cD1;363.718844;1581.236039;0.417177;11181.027262;3.018711;1
Subject35;EEG F4;cA8;0.000000;0.000061;32.492237;0.000428;2.013382;1
Subject35;EEG F4;cD8;0.000006;0.000072;11.828456;0.000512;2.673384;1
Subject35;EEG F4;cD7;0.000276;0.000496;-0.269096;0.003508;3.407912;1
Subject35;EEG F4;cD6;0.000248;0.001104;0.819009;0.007806;3.011750;1
Subject35;EEG F4;cD5;0.001662;0.007407;1.870383;0.052374;3.094387;1
Subject35;EEG F4;cD4;0.038368;0.066289;-0.789692;0.468736;3.472389;1
